"c1","c2","c3","c4","c5","V5"
-12.8939019348739,-7.24119235196817,12.2398019901873,5.44863652161423,0.931137932311487,"anger17"
-12.9541204945837,-7.40965496825025,12.2787538918117,5.47570779350373,0.798531649842824,"anger18"
-12.9195392125947,-7.94477939344811,12.6785645709469,5.72318050222626,0.300571433676147,"anger19"
-12.6975698562115,-8.23757930940198,12.5170801324217,5.92141317188122,0.531981457964025,"anger20"
-12.9490602293917,-8.83654091048132,12.6842170117989,5.94235132100523,0.10506128761643,"anger21"
-12.5652197955147,-9.34957225432886,12.5358878179636,5.89286034543768,0.265419594399624,"anger22"
-12.5707159265129,-10.0234822547013,12.4648712414706,6.27674823655335,0.00854821404310014,"anger23"
-12.7037176033198,-10.3979896905517,12.4202940613599,6.47166519816466,-0.121160087537121,"anger24"
-12.7152671567105,-10.4033239478586,12.4345656715627,6.54260692621268,-0.142010382975346,"anger25"
-12.7482055225624,-10.4034990335178,12.5111508838834,6.80549473537114,-0.24774901720686,"anger26"
-12.7338124194299,-10.0773694778047,12.6355434926825,7.1652029640689,-0.311308370472781,"anger27"
-12.7338124194299,-10.0773694778047,12.6355434926825,7.1652029640689,-0.311308370472781,"anger28"
-12.5241794508375,-10.4844668439971,13.4861078552658,7.88038487211053,-0.909014403587389,"anger29"
-12.3957917900942,-10.3839254828443,14.7411896319533,7.95353985418482,-1.65261454746688,"anger30"
-13.7921550442942,-12.0640379324158,19.7415479658694,7.59778148495051,-7.12566752347885,"anger31"
-14.6695936620417,-7.86873711391769,20.4193216256961,8.40010670848386,-6.71961425543781,"anger32"
-16.129369302674,-4.50551640405968,20.2019918091722,9.68076704683839,-6.06262324620414,"anger33"
-19.3903604728991,-1.71929787768093,21.1286898834156,11.5449914194553,-8.41487135851871,"anger34"
-21.183997867248,-1.86636480090344,21.5338582367839,12.6414627841933,-9.99449555434568,"anger35"
-21.9951634495808,-2.13263465038099,22.1117163387168,13.4362958296491,-10.859938894298,"anger36"
-22.2829191710608,-2.34943668831783,22.170065272235,13.2751538818882,-11.0145374565416,"anger37"
-22.8950110112799,-1.40063435084637,22.9083800675918,13.0945872897229,-11.689760363815,"anger38"
-23.5519209970495,0.343258247861084,23.8313137370896,13.2330169604867,-12.4190644300162,"anger39"
-24.299897550757,2.61053458996185,24.8658152884846,13.4568677493777,-13.0542521624047,"anger40"
-24.8947361141527,5.49467860846691,25.236490422775,12.6619801322792,-12.8832149481096,"anger41"
-24.2482263790975,5.11234570406659,24.9773688636395,11.3788033809797,-11.9677484133928,"anger42"
-24.007334741009,3.22914971179867,23.9486999081084,10.3899373365072,-11.5665974287064,"anger43"
-23.8698445410165,-0.295482258820755,22.8898446762982,10.4628711925212,-11.9579256000497,"anger44"
-22.9208520482594,-5.60532388755303,21.1356846714657,9.85899859059166,-11.5380867478051,"anger45"
-22.2247747595061,-10.7802213438375,20.1017984497785,9.70998172805745,-11.8459159217106,"anger46"
-21.6212445280274,-13.8490543847161,19.6228486427983,8.2775207843145,-12.0025358405472,"anger47"
-21.7159379766728,-15.1458302362484,19.3161742742075,7.77139379600707,-12.1724325285869,"anger48"
-21.4882859157713,-18.9074665169364,18.4390837827706,6.14325548701903,-12.3852147136849,"anger49"
-21.9371868817518,-17.8264540320525,19.2506088601285,4.18669004492151,-12.8223127016983,"anger50"
-22.3857701629288,-17.0067702556842,18.9571085177441,2.67344339259928,-12.6501170423686,"anger51"
-22.5739048801672,-17.5851502588725,19.1952326665445,1.24086407564308,-13.01364458713,"anger52"
-23.3333980126909,-17.4416570497504,19.2840623794207,0.869416777560883,-13.8147490845734,"anger53"
-24.3903225702553,-17.0142774877041,18.5680873172903,1.08166021274574,-14.1605080961714,"anger54"
-24.9865890010059,-17.4390179876059,18.067953148835,1.10132564363106,-14.4339821613221,"anger55"
-25.7054817822135,-16.4269705656072,18.2403774274417,1.87410636258623,-15.0507029090678,"anger56"
-25.2848370756419,-16.4655225596484,17.3519378905421,1.24953061097025,-14.3211409115278,"anger57"
-25.1639905165992,-18.1497427316986,17.4459923273946,3.09835679041421,-14.6245371009407,"anger58"
-25.0407470250344,-18.1133522115439,17.5961735120878,3.45859660071766,-14.7059918245379,"anger59"
-25.021201720303,-17.0148615593067,17.8003057993058,4.40764352920591,-14.8047024260772,"anger60"
-24.9748453025231,-16.9509164800862,17.8880582662999,3.05959439319281,-14.5536986761404,"anger61"
-24.6136654267833,-17.0191910010229,17.8805975449125,0.404685253953535,-13.8767697127379,"anger62"
-24.3094782945606,-19.0090209030548,17.3817999493906,-2.20412612916037,-13.4494877764594,"anger63"
-24.1908314187365,-21.1896782825205,17.2028939633555,-4.12404425819126,-13.5077288194606,"anger64"
-24.3223345586304,-21.0696526946859,17.6197350507184,-5.59686746994287,-13.676429285435,"anger65"
-24.4007507310733,-21.8890611492174,17.4436646631441,-7.03792484542105,-13.6761283575438,"anger66"
-24.3575116034743,-22.6756076690502,17.788150880494,-8.12348067722341,-13.9621488989654,"anger67"
-23.2112407045938,-22.5781497003732,18.5556750704392,-8.88037846215966,-13.5394952569193,"anger68"
-21.5078346494879,-22.5629571024569,18.9601310235774,-7.67026681991641,-12.4898817039638,"anger69"
-20.1627458702119,-22.1340978251125,19.8070711489722,-4.30951993458447,-11.6001941193824,"anger70"
-12.5339185685241,-4.85739609115792,11.0724536155371,1.87181121260728,4.04763474033686,"sadness1"
-12.4486886143117,-6.1553208246574,11.0381027828169,1.70593773187778,4.13065383066187,"sadness2"
-12.3035373652305,-8.63323697706664,10.7781654736156,1.0935589867049,4.34012805483667,"sadness3"
-12.2344694123843,-10.2154878699351,10.9633530619107,0.443577013858153,4.19000994462196,"sadness4"
-12.0713623990833,-12.8171363215571,10.6838884877737,0.744031855178528,4.16179175912311,"sadness5"
-11.7953567767671,-14.6179319558601,10.66973214158,0.936179213657914,3.99348014853827,"sadness6"
-11.7793487950259,-16.5081786359467,10.2984851399603,1.14228932953566,4.12496390840853,"sadness7"
-11.5052200467445,-18.5868146185463,9.6665597157223,1.15366157865813,4.53475030134595,"sadness8"
-10.5283083893336,-22.0202665931471,9.70837909348308,1.1698533557204,4.53013895565862,"sadness9"
-10.915905245874,-22.1657830035777,8.80309679481547,1.43903517283654,5.21348211745519,"sadness10"
-10.7812525046782,-24.6004354184142,7.46795954418997,0.982598369457851,6.16171580498913,"sadness11"
-10.4776761330268,-25.93416507065,6.75887105641375,0.182974838703808,6.82445313793391,"sadness12"
-10.4230041771595,-27.4208634800962,5.84942545831687,0.0422714666454553,7.44228479498996,"sadness13"
-10.3540571283162,-28.3597608629076,5.22191453500053,0.459192769710928,7.91698149017126,"sadness14"
-10.1705331988229,-30.157068568169,4.31424610960244,0.738478563887458,8.39025438370876,"sadness15"
-9.97340751630183,-32.8171237298464,3.28590566194151,1.63473880076696,8.60766536266671,"sadness16"
-9.60271452217185,-36.0978423161514,2.21062222416347,2.29350510447039,8.70662025225828,"sadness17"
-9.20140946303121,-39.0092736045212,1.26236269707699,2.81819968537914,8.81046403203442,"sadness18"
-8.80306568042005,-39.7280238696817,0.775201151503913,3.33687164436866,9.26475651242692,"sadness19"
-13.0228288633743,-3.82918846442973,10.9788122804366,1.99455436880731,3.75527067399456,"surprise1"
-12.8969356554608,-4.46668705773879,10.701092201332,2.60132823515541,4.09036709601735,"surprise2"
-12.3335144588704,-4.80117490126748,10.4841095555548,2.43297017270164,4.83159854908742,"surprise3"
-10.5611583218952,-4.47820942266948,10.3737876241376,1.59680886165584,5.65381199718982,"surprise4"
-0.145339309686598,2.82173674268652,11.7373197693155,-0.251654800881183,7.47371972249017,"surprise5"
23.083911387564,25.6274738577834,16.8533565458119,-5.10205441816059,10.1324022409593,"surprise6"
44.5084829514649,55.9653197941815,25.3491767706555,-11.4533621072963,6.8487992911358,"surprise7"
59.6980973901315,89.4641907138378,34.6200158281322,-16.3699071016845,6.07655799583792,"surprise8"
65.7693737291006,117.121897681776,42.6036463455858,-19.3115812559698,5.44156396664715,"surprise9"
66.5644367047076,138.610137312118,49.1559864071631,-22.0294437487262,4.15780323648368,"surprise10"
-13.4218819887057,-3.82922565308751,11.0791547241107,1.8518758002591,3.39941658911391,"disgust1"
-15.4063351651369,-3.97205400188813,10.0063458236162,3.32999354141396,0.750069956895066,"disgust2"
-19.1593277419025,-3.41799817020335,8.10332076231597,5.27780355226916,-3.49189985857473,"disgust3"
-24.1603896216637,-1.92317560394594,5.67715122181611,6.14155377763926,-8.7869373386433,"disgust4"
-28.6578179040851,0.894895275690998,3.96827589898657,7.66484734551021,-13.2669693686449,"disgust5"
-32.9217301778784,4.58849842543165,2.54266807436734,7.30883701432644,-17.2503375084257,"disgust6"
-36.1674519693686,7.80413691310665,1.50608060858208,6.4452628085578,-20.4003907944151,"disgust7"
-38.6887601290021,11.2088062483181,0.768824158494315,5.56263892854043,-23.0296202314665,"disgust8"
-41.0737806866307,14.2610300292789,0.280711407200019,3.79899070276535,-25.2989477852267,"disgust9"
-42.8108721650289,17.0116240323837,-0.20201427729221,2.73894231559216,-27.2265545510919,"disgust10"
-44.2997478277463,19.1515277191466,-0.266805614610574,1.46842812336976,-28.3578489140384,"disgust11"
-13.4218819887057,-3.82922565308751,11.0791547241107,1.8518758002591,3.39941658911391,"happy1"
-13.4218819887057,-3.82922565308751,11.0791547241107,1.8518758002591,3.39941658911391,"happy2"
-14.7284149033891,-4.11874968354572,6.45573469617034,-3.63300189325751,3.91283683475248,"happy3"
-15.9093063887726,-1.69394777061074,2.64484774426599,-5.02089115773318,4.12706595914849,"happy4"
-19.129014812333,6.48000319051526,-7.01155921151902,-7.93284412632117,4.08141451198374,"happy5"
-22.2015809843269,15.4891602376746,-15.4405436802225,-10.6605680679562,3.09265498516423,"happy6"
-24.6081885552119,25.332770752116,-21.9620321752794,-12.5546354025444,1.5097477484346,"happy7"
-25.9874025301295,32.605888158205,-26.271994219141,-13.2826601954301,0.385482514702353,"happy8"
-27.2227283016301,37.5114883545771,-30.0943516172632,-13.984168795143,-0.624356863595885,"happy9"
-27.124880979877,39.0565858767388,-32.2719909190826,-13.4619203181119,-1.21187097678553,"happy10"
-26.9904406008464,39.0556353928857,-33.6874971627402,-12.8961084286028,-1.51090719123836,"happy11"
-13.111624854541,-5.8946566386113,10.8876533361753,1.91430279880002,3.10441330349617,"anger1"
-13.071509106726,-9.5535716355855,10.6891269409562,1.5157715512547,2.36728910988886,"anger2"
-13.7989537507407,-10.7887601179232,10.9777959150317,0.413605467620318,1.52132171899258,"anger3"
-14.7702995576259,-12.550125939663,10.7755088183301,-0.0483490963466775,0.622563465095495,"anger4"
-15.4745352948083,-13.8505066255234,10.8366679439745,-0.314435654958372,0.0374106650544129,"anger5"
-15.9765522998778,-13.790317427528,12.5936077781388,-0.542661130401977,-0.740955672502948,"anger6"
-16.4263567956296,-15.3916084178545,14.3587872717718,0.458739979864282,-1.78980940964456,"anger7"
-16.8832640833906,-17.4026132067825,17.9402711556691,1.8535353042143,-3.47436564007529,"anger8"
-17.4030358155654,-19.7780602719471,22.3425929041588,2.61283174910425,-5.30849202563294,"anger9"
-17.9050135638207,-22.1775807038645,25.3082756253733,3.80551565085969,-6.68948698483891,"anger10"
-18.3757041158766,-23.8240271926851,26.7631635766001,4.62148111055332,-7.44519178390412,"anger11"
-18.2147909745639,-25.4282768606867,27.0988181923943,5.65468782837644,-7.74851528495092,"anger12"
-18.1516220108745,-27.4251254253012,26.9008417964869,6.43162757722739,-7.98591423576632,"anger13"
-17.8802958506396,-28.2809431537418,26.8981838223199,7.0068080189933,-8.08003896994521,"anger14"
-17.8889389123702,-29.1528911572226,26.7342038092689,7.61991457707175,-8.20597905735345,"anger15"
-13.1975096433055,-3.74779901470477,12.4939784406768,3.56842189819031,2.91768665907867,"contempt1"
-13.7080421985384,-2.70249712698177,14.5417143613066,5.79603726963256,2.00849669920409,"contempt2"
-13.987689943188,-2.01745171464088,14.1567130014224,8.23107185933329,1.2105331961103,"contempt3"
-14.8670929284614,-0.885971525807006,14.8402945979804,10.2929319931818,0.45391137912991,"contempt4"
-15.2420273231524,-0.438099042835044,15.2782431039357,11.0164289419221,0.0138385300412099,"contempt5"
-16.8100103908173,1.57993414911565,16.2049712153721,11.9698281849886,-0.712835107002689,"contempt6"
-16.8100103908173,1.57993414911565,16.2049712153721,11.9698281849886,-0.712835107002689,"contempt7"
-17.2250520759544,2.18252914636477,16.5463337597331,12.9134371355319,-1.00136305710022,"contempt8"
-15.2868586491431,-5.75176909673119,9.09486966086076,0.764550198170591,1.6459484876698,"anger1"
-19.5390935666156,-6.7281494515896,8.00292221227017,-1.87191390792019,0.0229455458523818,"anger2"
-19.8366830578139,-9.45222896666225,6.15604124885152,-2.88752357573401,-1.38296182238033,"anger3"
-21.2906423931265,-9.93909439382923,5.55746146608167,-4.34203244773105,-2.20376285227972,"anger4"
-21.6920065492731,-9.04841853461041,5.16719323624134,-5.63851617597762,-2.87894607685141,"anger5"
-22.2513659645015,-6.77640397274288,5.26060275410281,-6.12389623655509,-3.48952880586456,"anger6"
-23.3418518610196,-3.72916179484177,5.7406344961898,-7.18251678576146,-4.16093463136905,"anger7"
-23.8147927612326,0.967868702134914,6.9747215714188,-8.63294832902062,-4.29537752644725,"anger8"
-26.0071504597133,4.95114930466362,8.09286662480598,-10.7148276494221,-5.26074590415459,"anger9"
-33.9460634498125,12.122147345272,11.4251431041075,-11.7740315493859,-7.83301841999463,"anger10"
-41.7296815985403,19.418783884011,13.8269035402088,-12.2936246750291,-10.9398652701975,"anger11"
-49.3752248957098,27.3522667634692,16.0524154150313,-13.8954185092794,-13.8587147722821,"anger12"
-56.3164342318769,31.7223567162787,17.5258028533716,-15.0868707322974,-16.7676409647422,"anger13"
-60.5028449938778,31.6582740061757,17.2548445691444,-15.812395942825,-19.0466526560561,"anger14"
-64.8722221179114,31.007997092902,16.5904008378989,-15.6948917536804,-21.5725827938761,"anger15"
-71.4590686012499,32.5829539612732,16.8945764489147,-16.3010597613717,-24.4096068866413,"anger16"
-73.7769487486218,30.066302924762,15.9114246019681,-17.38039346093,-25.9107088972774,"anger17"
-76.1607320101418,26.5179010144501,14.9090585887789,-20.30941039119,-27.3163279504977,"anger18"
-76.2462463793942,22.973631061625,14.1395464036093,-23.5466175846706,-27.1854634744471,"anger19"
-76.0759626579566,19.374425417323,13.0585350114414,-27.0097214620037,-27.7567587577736,"anger20"
-77.6673147275724,19.6805257207287,13.5425892613628,-29.5820323521875,-28.150765805444,"anger21"
-7.48802844775008,-5.09435960889893,10.9743441079405,-0.867841475036851,4.46174205972283,"fear1"
3.51716754920901,-8.32916279273499,10.5704710046876,-5.62178505637206,6.28955295646725,"fear2"
16.2580406023253,-12.1851156067196,9.9662107857346,-9.2532482156922,8.34861435666145,"fear3"
29.4149735552357,-17.5614083836369,8.93790893161909,-14.0689776032878,10.7613540770076,"fear4"
35.6364797948244,-18.2339289656248,9.21869075078362,-18.7614433606812,12.0289703825587,"fear5"
37.4067227692904,-16.6510011028885,9.77550280895257,-19.2279333440098,12.2114488665376,"fear6"
39.8749561323628,-17.0768035979912,9.6639670696542,-18.7434146277659,12.4531453294312,"fear7"
42.5503738893662,-20.7781435260973,8.59766211511529,-18.3334584204459,12.7227959955291,"fear8"
39.1942582651423,-19.9425097004699,8.67789693225945,-16.9964909658058,12.1340199062197,"fear9"
37.0711200985345,-16.237538653228,9.79489768977721,-17.7459950419783,12.0688163632114,"fear10"
37.7540796163179,-17.5872413940389,9.41185329940172,-17.3575264311823,11.9803442153383,"fear11"
36.565682030232,-17.0145065155417,9.63890070651647,-18.6796737995806,11.8489607609031,"fear12"
33.0796720695517,-12.7792548931873,11.0698056958575,-22.403250230928,11.485761143653,"fear13"
33.4580150918821,-13.2630455440638,11.0728886529524,-24.9816890068817,11.5808523443597,"fear14"
-13.1822854571895,-1.7588877027024,14.009230853551,-2.04942986210569,5.34175219460666,"sadness1"
-13.8777754821087,1.11910387476531,16.3557167284271,-5.32097300137153,6.80219198883352,"sadness2"
-14.2236481305822,3.32019776814456,17.8228721472357,-6.75654973893583,7.93602293011269,"sadness3"
-16.7299801472799,6.57661008915427,18.84500486609,-8.84308676568292,9.11019418399762,"sadness4"
-20.3664457239912,8.95768517978476,20.250054713646,-11.7116184902007,10.3954181065168,"sadness5"
-24.0690278205607,12.5894563502957,20.0586658279082,-13.7373482603785,11.4842894409154,"sadness6"
-26.618368191884,15.6195592251546,20.2104401202669,-15.9312128783658,12.5413515994177,"sadness7"
-28.4040771027058,17.5218388644109,20.6655342507763,-17.9010702518234,13.4099977704827,"sadness8"
-29.5735242238367,18.8903033483117,20.9520084968655,-18.5124987723798,13.4403043764118,"sadness9"
-30.0142608637561,20.222115862418,21.2002688604906,-18.736737067979,13.774113577449,"sadness10"
-29.1472240163811,20.7619632764394,21.2882506479493,-16.5046740137601,13.7238574549851,"sadness11"
-29.4070530275473,21.4827219122083,21.4164204651838,-16.2201866361676,13.8441403375516,"sadness12"
-29.4854799705606,22.2214539184946,21.2812522375423,-14.3779362015111,14.0784688213568,"sadness13"
